"meta_id","post_id","meta_key","meta_value"
"9942","2885","tiny_compress_images","a:9:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:264202;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:100407;s:4:""type"";s:9:""image/png"";s:5:""width"";i:676;s:6:""height"";i:425;s:5:""ratio"";d:0.38000000000000000444089209850062616169452667236328125;}s:3:""end"";i:1689957653;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:33511;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:13420;s:4:""type"";s:9:""image/png"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:0.400500000000000022648549702353193424642086029052734375;}s:3:""end"";i:1689957655;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:73973;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:27738;s:4:""type"";s:9:""image/png"";s:5:""width"";i:300;s:6:""height"";i:189;s:5:""ratio"";d:0.375;}s:3:""end"";i:1689957657;}s:21:""woocommerce_thumbnail"";a:0:{}s:18:""woocommerce_single"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:11:""shop_single"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9943","2898","tiny_compress_images","a:7:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:178635;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:56315;s:4:""type"";s:9:""image/png"";s:5:""width"";i:305;s:6:""height"";i:438;s:5:""ratio"";d:0.31530000000000002469136006766348145902156829833984375;}s:3:""end"";i:1689957651;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:36330;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:13216;s:4:""type"";s:9:""image/png"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:0.36380000000000001225686219186172820627689361572265625;}s:3:""end"";i:1689957653;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:86797;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:28352;s:4:""type"";s:9:""image/png"";s:5:""width"";i:209;s:6:""height"";i:300;s:5:""ratio"";d:0.32660000000000000142108547152020037174224853515625;}s:3:""end"";i:1689957655;}s:21:""woocommerce_thumbnail"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9944","2832","tiny_compress_images","a:9:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:105080;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:87923;s:4:""type"";s:9:""image/png"";s:5:""width"";i:640;s:6:""height"";i:427;s:5:""ratio"";d:0.836699999999999999289457264239899814128875732421875;}s:3:""end"";i:1689957652;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:26993;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:13527;s:4:""type"";s:9:""image/png"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:0.50109999999999998987476601541857235133647918701171875;}s:3:""end"";i:1689957654;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:64502;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:30678;s:4:""type"";s:9:""image/png"";s:5:""width"";i:300;s:6:""height"";i:200;s:5:""ratio"";d:0.4756000000000000227373675443232059478759765625;}s:3:""end"";i:1689957656;}s:21:""woocommerce_thumbnail"";a:0:{}s:18:""woocommerce_single"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:11:""shop_single"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9946","2823","tiny_compress_images","a:11:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:231878;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:202822;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:1920;s:6:""height"";i:800;s:5:""ratio"";d:0.8747000000000000330402372128446586430072784423828125;}s:3:""end"";i:1689957659;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:5886;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:5886;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:1;}s:3:""end"";i:1689957660;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:10501;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:10501;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:300;s:6:""height"";i:125;s:5:""ratio"";d:1;}s:3:""end"";i:1689957661;}s:12:""medium_large"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:43313;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:41173;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:768;s:6:""height"";i:320;s:5:""ratio"";d:0.95060000000000000053290705182007513940334320068359375;}s:3:""end"";i:1689957664;}s:5:""large"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:68477;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:57285;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:1024;s:6:""height"";i:427;s:5:""ratio"";d:0.8366000000000000103028696685214526951313018798828125;}s:3:""end"";i:1689957667;}s:21:""woocommerce_thumbnail"";a:0:{}s:18:""woocommerce_single"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:11:""shop_single"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9947","2820","tiny_compress_images","a:11:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:146037;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:120514;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:1920;s:6:""height"";i:800;s:5:""ratio"";d:0.82520000000000004458655666894628666341304779052734375;}s:3:""end"";i:1689957660;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:5821;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:5821;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:1;}s:3:""end"";i:1689957661;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:9757;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:9471;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:300;s:6:""height"";i:125;s:5:""ratio"";d:0.97070000000000000728306304154102690517902374267578125;}s:3:""end"";i:1689957662;}s:12:""medium_large"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:34720;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:31823;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:768;s:6:""height"";i:320;s:5:""ratio"";d:0.91659999999999997033484078201581723988056182861328125;}s:3:""end"";i:1689957665;}s:5:""large"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:52152;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:33272;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:1024;s:6:""height"";i:427;s:5:""ratio"";d:0.63800000000000001154631945610162802040576934814453125;}s:3:""end"";i:1689957668;}s:21:""woocommerce_thumbnail"";a:0:{}s:18:""woocommerce_single"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:11:""shop_single"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9948","2796","tiny_compress_images","a:11:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:52392;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:42227;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:1920;s:6:""height"";i:800;s:5:""ratio"";d:0.80600000000000004973799150320701301097869873046875;}s:3:""end"";i:1689957659;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:4691;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:4691;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:1;}s:3:""end"";i:1689957660;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:7141;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:7141;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:300;s:6:""height"";i:125;s:5:""ratio"";d:1;}s:3:""end"";i:1689957662;}s:12:""medium_large"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:25547;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:25547;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:768;s:6:""height"";i:320;s:5:""ratio"";d:1;}s:3:""end"";i:1689957664;}s:5:""large"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:39420;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:29762;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:1024;s:6:""height"";i:427;s:5:""ratio"";d:0.75500000000000000444089209850062616169452667236328125;}s:3:""end"";i:1689957667;}s:21:""woocommerce_thumbnail"";a:0:{}s:18:""woocommerce_single"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:11:""shop_single"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9949","2779","tiny_compress_images","a:11:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:69081;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:57675;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:1200;s:6:""height"";i:700;s:5:""ratio"";d:0.8348999999999999754862756162765435874462127685546875;}s:3:""end"";i:1689957670;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:3909;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:3909;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:1;}s:3:""end"";i:1689957671;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:7675;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:7675;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:300;s:6:""height"";i:175;s:5:""ratio"";d:1;}s:3:""end"";i:1689957673;}s:12:""medium_large"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:29029;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:26412;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:768;s:6:""height"";i:448;s:5:""ratio"";d:0.90980000000000005311306949806748889386653900146484375;}s:3:""end"";i:1689957675;}s:5:""large"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:47026;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:42663;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:1024;s:6:""height"";i:597;s:5:""ratio"";d:0.907200000000000006394884621840901672840118408203125;}s:3:""end"";i:1689957678;}s:21:""woocommerce_thumbnail"";a:0:{}s:18:""woocommerce_single"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:11:""shop_single"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9950","2784","tiny_compress_images","a:11:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:1159825;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:460549;s:4:""type"";s:9:""image/png"";s:5:""width"";i:1920;s:6:""height"";i:800;s:5:""ratio"";d:0.3971000000000000085265128291212022304534912109375;}s:3:""end"";i:1689957667;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:37398;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:12086;s:4:""type"";s:9:""image/png"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:0.323199999999999987299048598288209177553653717041015625;}s:3:""end"";i:1689957668;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:58580;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:18689;s:4:""type"";s:9:""image/png"";s:5:""width"";i:300;s:6:""height"";i:125;s:5:""ratio"";d:0.319000000000000005773159728050814010202884674072265625;}s:3:""end"";i:1689957670;}s:12:""medium_large"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:280014;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:88807;s:4:""type"";s:9:""image/png"";s:5:""width"";i:768;s:6:""height"";i:320;s:5:""ratio"";d:0.317199999999999981969978080087457783520221710205078125;}s:3:""end"";i:1689957675;}s:5:""large"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:476872;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:147433;s:4:""type"";s:9:""image/png"";s:5:""width"";i:1024;s:6:""height"";i:427;s:5:""ratio"";d:0.309199999999999974864550722486455924808979034423828125;}s:3:""end"";i:1689957680;}s:21:""woocommerce_thumbnail"";a:0:{}s:18:""woocommerce_single"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:11:""shop_single"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9951","2777","tiny_compress_images","a:11:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:197744;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:155929;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:1200;s:6:""height"";i:700;s:5:""ratio"";d:0.78849999999999997868371792719699442386627197265625;}s:3:""end"";i:1689957673;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:8356;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:8356;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:1;}s:3:""end"";i:1689957675;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:16585;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:16585;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:300;s:6:""height"";i:175;s:5:""ratio"";d:1;}s:3:""end"";i:1689957677;}s:12:""medium_large"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:79608;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:67807;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:768;s:6:""height"";i:448;s:5:""ratio"";d:0.85180000000000000159872115546022541821002960205078125;}s:3:""end"";i:1689957679;}s:5:""large"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:128318;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:111126;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:1024;s:6:""height"";i:597;s:5:""ratio"";d:0.86599999999999999200639422269887290894985198974609375;}s:3:""end"";i:1689957683;}s:21:""woocommerce_thumbnail"";a:0:{}s:18:""woocommerce_single"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:11:""shop_single"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9952","2754","tiny_compress_images","a:3:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:4693;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:2938;s:4:""type"";s:9:""image/png"";s:5:""width"";i:128;s:6:""height"";i:128;s:5:""ratio"";d:0.62600000000000000088817841970012523233890533447265625;}s:3:""end"";i:1689957669;}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9953","2753","tiny_compress_images","a:3:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:5755;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:3230;s:4:""type"";s:9:""image/png"";s:5:""width"";i:128;s:6:""height"";i:128;s:5:""ratio"";d:0.56130000000000002113864638886298052966594696044921875;}s:3:""end"";i:1689957671;}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9954","2752","tiny_compress_images","a:3:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:5755;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:3230;s:4:""type"";s:9:""image/png"";s:5:""width"";i:128;s:6:""height"";i:128;s:5:""ratio"";d:0.56130000000000002113864638886298052966594696044921875;}s:3:""end"";i:1689957672;}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9955","2750","tiny_compress_images","a:3:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:5330;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:2999;s:4:""type"";s:9:""image/png"";s:5:""width"";i:128;s:6:""height"";i:128;s:5:""ratio"";d:0.562699999999999977973175191436894237995147705078125;}s:3:""end"";i:1689957674;}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9956","2748","tiny_compress_images","a:3:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:4541;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:2699;s:4:""type"";s:9:""image/png"";s:5:""width"";i:128;s:6:""height"";i:128;s:5:""ratio"";d:0.5944000000000000394351218346855603158473968505859375;}s:3:""end"";i:1689957675;}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9957","2746","tiny_compress_images","a:3:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:4645;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:2680;s:4:""type"";s:9:""image/png"";s:5:""width"";i:128;s:6:""height"";i:128;s:5:""ratio"";d:0.5769999999999999573674358543939888477325439453125;}s:3:""end"";i:1689957677;}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9958","2747","tiny_compress_images","a:3:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:5468;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:3039;s:4:""type"";s:9:""image/png"";s:5:""width"";i:128;s:6:""height"";i:128;s:5:""ratio"";d:0.55579999999999996074251384925446473062038421630859375;}s:3:""end"";i:1689957677;}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9959","2745","tiny_compress_images","a:3:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:5911;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:3228;s:4:""type"";s:9:""image/png"";s:5:""width"";i:128;s:6:""height"";i:128;s:5:""ratio"";d:0.54610000000000002984279490192420780658721923828125;}s:3:""end"";i:1689957679;}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9960","2743","tiny_compress_images","a:3:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:5436;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:3119;s:4:""type"";s:9:""image/png"";s:5:""width"";i:128;s:6:""height"";i:128;s:5:""ratio"";d:0.57379999999999997672972540385671891272068023681640625;}s:3:""end"";i:1689957679;}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9961","2742","tiny_compress_images","a:3:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:5592;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:3096;s:4:""type"";s:9:""image/png"";s:5:""width"";i:128;s:6:""height"";i:128;s:5:""ratio"";d:0.55359999999999998099298181841732002794742584228515625;}s:3:""end"";i:1689957679;}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9962","2732","tiny_compress_images","a:11:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:1505891;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:444633;s:4:""type"";s:9:""image/png"";s:5:""width"";i:1920;s:6:""height"";i:900;s:5:""ratio"";d:0.29530000000000000692779167366097681224346160888671875;}s:3:""end"";i:1689957688;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:22502;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:10002;s:4:""type"";s:9:""image/png"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:0.44450000000000000621724893790087662637233734130859375;}s:3:""end"";i:1689957690;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:44618;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:18649;s:4:""type"";s:9:""image/png"";s:5:""width"";i:300;s:6:""height"";i:141;s:5:""ratio"";d:0.417999999999999982680520815847557969391345977783203125;}s:3:""end"";i:1689957692;}s:12:""medium_large"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:238317;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:84793;s:4:""type"";s:9:""image/png"";s:5:""width"";i:768;s:6:""height"";i:360;s:5:""ratio"";d:0.35580000000000000515143483426072634756565093994140625;}s:3:""end"";i:1689957695;}s:5:""large"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:393833;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:139215;s:4:""type"";s:9:""image/png"";s:5:""width"";i:1024;s:6:""height"";i:480;s:5:""ratio"";d:0.353499999999999980904163976447307504713535308837890625;}s:3:""end"";i:1689957698;}s:21:""woocommerce_thumbnail"";a:0:{}s:18:""woocommerce_single"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:11:""shop_single"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9963","2731","tiny_compress_images","a:11:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:1522408;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:459626;s:4:""type"";s:9:""image/png"";s:5:""width"";i:1920;s:6:""height"";i:900;s:5:""ratio"";d:0.301900000000000001687538997430237941443920135498046875;}s:3:""end"";i:1689957688;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:21079;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:10364;s:4:""type"";s:9:""image/png"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:0.4917000000000000259348098552436567842960357666015625;}s:3:""end"";i:1689957690;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:35509;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:17332;s:4:""type"";s:9:""image/png"";s:5:""width"";i:300;s:6:""height"";i:141;s:5:""ratio"";d:0.4880999999999999783284465593169443309307098388671875;}s:3:""end"";i:1689957692;}s:12:""medium_large"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:203357;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:77457;s:4:""type"";s:9:""image/png"";s:5:""width"";i:768;s:6:""height"";i:360;s:5:""ratio"";d:0.380900000000000016342482922482304275035858154296875;}s:3:""end"";i:1689957694;}s:5:""large"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:354595;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:127494;s:4:""type"";s:9:""image/png"";s:5:""width"";i:1024;s:6:""height"";i:480;s:5:""ratio"";d:0.359499999999999986233234494648058898746967315673828125;}s:3:""end"";i:1689957698;}s:21:""woocommerce_thumbnail"";a:0:{}s:18:""woocommerce_single"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:11:""shop_single"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9964","2699","tiny_compress_images","a:3:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:18509;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:18509;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:370;s:6:""height"";i:400;s:5:""ratio"";d:1;}s:3:""end"";i:1689957682;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:4245;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:4245;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:1;}s:3:""end"";i:1689957683;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:10767;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:10767;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:278;s:6:""height"";i:300;s:5:""ratio"";d:1;}s:3:""end"";i:1689957684;}}"
"9965","2697","tiny_compress_images","a:3:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:37817;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:37817;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:370;s:6:""height"";i:400;s:5:""ratio"";d:1;}s:3:""end"";i:1689957683;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:7009;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:7009;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:1;}s:3:""end"";i:1689957684;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:19621;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:19621;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:278;s:6:""height"";i:300;s:5:""ratio"";d:1;}s:3:""end"";i:1689957686;}}"
